"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2016-2-24","2.9353","2.9437","2.9558","2.9333","","-0.25%"
"2016-2-23","2.9427","2.9368","2.9482","2.9285","","0.24%"
"2016-2-22","2.9357","2.9532","2.9579","2.9310","","-0.52%"
"2016-2-19","2.9509","2.9686","2.9768","2.9490","","-0.57%"
"2016-2-18","2.9678","2.9568","2.9743","2.9490","","0.43%"
"2016-2-17","2.9551","2.9774","2.9855","2.9421","","-0.68%"
"2016-2-16","2.9754","2.9461","2.9814","2.9423","","1.03%"
"2016-2-15","2.9451","2.9319","2.9565","2.9254","","0.63%"
"2016-2-12","2.9268","2.9310","2.9391","2.9173","","-0.08%"
"2016-2-11","2.9290","2.9218","2.9470","2.9163","","0.28%"
"2016-2-10","2.9208","2.9405","2.9439","2.9162","","-0.64%"
"2016-2-9","2.9397","2.9476","2.9642","2.9283","","-0.22%"
"2016-2-8","2.9463","2.9185","2.9561","2.9133","","0.88%"
"2016-2-5","2.9205","2.9118","2.9259","2.8910","","0.33%"
"2016-2-4","2.9108","2.9164","2.9288","2.8879","","-0.16%"
"2016-2-3","2.9154","2.9521","2.9656","2.9080","","-1.20%"
"2016-2-2","2.9509","2.9461","2.9620","2.9438","","0.21%"
"2016-2-1","2.9446","2.9561","2.9789","2.9424","","-0.33%"
"2016-1-29","2.9543","2.9694","2.9795","2.9520","","-0.47%"
"2016-1-28","2.9683","3.0014","3.0040","2.9661","","-1.07%"
"2016-1-27","3.0004","3.0088","3.0198","2.9860","","-0.25%"
"2016-1-26","3.0078","3.0214","3.0366","3.0034","","-0.40%"
"2016-1-25","3.0199","3.0005","3.0251","2.9980","","0.63%"
"2016-1-22","3.0010","3.0126","3.0226","2.9985","","-0.35%"
"2016-1-21","3.0116","3.0423","3.0553","3.0107","","-0.97%"
"2016-1-20","3.0412","3.0400","3.0635","3.0353","","0.06%"
"2016-1-19","3.0395","3.0365","3.0480","3.0182","","0.16%"
"2016-1-18","3.0345","3.0479","3.0527","3.0288","","-0.39%"
"2016-1-15","3.0464","3.0235","3.0542","3.0215","","0.84%"
"2016-1-14","3.0210","3.0267","3.0430","3.0163","","-0.15%"
"2016-1-13","3.0255","3.0342","3.0355","3.0040","","-0.20%"
"2016-1-12","3.0317","3.0377","3.0495","3.0224","","-0.16%"
"2016-1-11","3.0367","3.0207","3.0450","3.0100","","0.54%"
"2016-1-8","3.0204","2.9991","3.0239","2.9823","","0.74%"
"2016-1-7","2.9983","3.0020","3.0300","2.9864","","-0.10%"
"2016-1-6","3.0014","2.9849","3.0170","2.9831","","0.57%"
"2016-1-5","2.9844","2.9644","2.9930","2.9555","","0.72%"
"2016-1-4","2.9632","2.9185","2.9813","2.9143","","1.73%"
"2016-1-1","2.9129","2.9177","2.9201","2.9134","","-0.13%"
"2015-12-31","2.9167","2.9175","2.9315","2.9040","","0.01%"
"2015-12-30","2.9165","2.9063","2.9325","2.9041","","0.39%"
"2015-12-29","2.9053","2.9077","2.9165","2.9020","","0.00%"
"2015-12-28","2.9052","2.9188","2.9269","2.9039","","-0.52%"
"2015-12-25","2.9205","2.9185","2.9250","2.9105","","0.10%"
"2015-12-24","2.9175","2.9169","2.9281","2.9128","","0.05%"
"2015-12-23","2.9159","2.9308","2.9396","2.9158","","-0.44%"
"2015-12-22","2.9287","2.9145","2.9520","2.9069","","0.54%"
"2015-12-21","2.9130","2.9094","2.9240","2.9033","","0.24%"
"2015-12-18","2.9060","2.9303","2.9376","2.9034","","-0.69%"
"2015-12-17","2.9262","2.9346","2.9500","2.9162","","-0.21%"
"2015-12-16","2.9325","2.9640","2.9748","2.9197","","-1.03%"
"2015-12-15","2.9630","2.9795","2.9928","2.9492","","-0.51%"
"2015-12-14","2.9781","2.9741","2.9990","2.9455","","-0.03%"
"2015-12-11","2.9790","2.9234","2.9882","2.9164","","1.93%"
"2015-12-10","2.9225","2.9166","2.9303","2.9024","","0.24%"
"2015-12-9","2.9156","2.9100","2.9307","2.9009","","0.22%"
"2015-12-8","2.9092","2.9132","2.9270","2.9025","","-0.11%"
"2015-12-7","2.9125","2.8937","2.9188","2.8773","","0.69%"
"2015-12-4","2.8925","2.8850","2.9171","2.8745","","0.31%"
"2015-12-3","2.8836","2.8895","2.8987","2.8685","","-0.16%"
"2015-12-2","2.8883","2.8907","2.9015","2.8713","","-0.05%"
"2015-12-1","2.8897","2.9136","2.9156","2.8765","","-0.77%"
"2015-11-30","2.9121","2.9211","2.9383","2.8962","","-0.37%"
"2015-11-27","2.9230","2.9213","2.9358","2.9082","","0.10%"
"2015-11-26","2.9201","2.8886","2.9280","2.8845","","1.13%"
"2015-11-25","2.8874","2.8774","2.8951","2.8726","","0.39%"
"2015-11-24","2.8763","2.8506","2.8860","2.8425","","0.95%"
"2015-11-23","2.8493","2.8287","2.8545","2.8253","","0.72%"
"2015-11-20","2.8290","2.8427","2.8498","2.8140","","-0.39%"
"2015-11-19","2.8402","2.8619","2.8708","2.8377","","-0.72%"
"2015-11-18","2.8609","2.8691","2.8772","2.8541","","-0.25%"
"2015-11-17","2.8681","2.8834","2.8914","2.8589","","-0.48%"
"2015-11-16","2.8819","2.8649","2.8887","2.8633","","0.67%"
"2015-11-13","2.8627","2.8651","2.8791","2.8560","","-0.05%"
"2015-11-12","2.8641","2.8748","2.8933","2.8577","","-0.34%"
"2015-11-11","2.8738","2.9158","2.9173","2.8717","","-1.33%"
"2015-11-10","2.9125","2.9205","2.9248","2.9019","","-0.25%"
"2015-11-9","2.9197","2.9153","2.9300","2.9123","","0.25%"
"2015-11-6","2.9125","2.8607","2.9311","2.8579","","1.84%"
"2015-11-5","2.8598","2.8631","2.8793","2.8547","","-0.08%"
"2015-11-4","2.8621","2.8295","2.8715","2.8226","","1.22%"
"2015-11-3","2.8275","2.8238","2.8518","2.8095","","0.16%"
"2015-11-2","2.8229","2.9154","2.9156","2.7558","","-3.13%"
"2015-10-30","2.9141","2.9380","2.9427","2.9080","","-0.76%"
"2015-10-29","2.9365","2.9247","2.9441","2.9153","","0.44%"
"2015-10-28","2.9237","2.9041","2.9339","2.8850","","0.71%"
"2015-10-27","2.9031","2.8906","2.9188","2.8865","","0.51%"
"2015-10-26","2.8885","2.9079","2.9216","2.8804","","-0.58%"
"2015-10-23","2.9053","2.8726","2.9149","2.8578","","1.18%"
"2015-10-22","2.8714","2.8954","2.9037","2.8628","","-0.79%"
"2015-10-21","2.8944","2.9005","2.9165","2.8909","","-0.14%"
"2015-10-20","2.8985","2.9053","2.9107","2.8844","","-0.19%"
"2015-10-19","2.9039","2.8938","2.9085","2.8780","","0.46%"
"2015-10-16","2.8907","2.8804","2.9099","2.8774","","0.40%"
"2015-10-15","2.8793","2.9138","2.9151","2.8756","","-1.15%"
"2015-10-14","2.9127","2.9586","2.9648","2.9108","","-1.52%"
"2015-10-13","2.9576","2.9264","2.9629","2.9240","","1.12%"
"2015-10-12","2.9249","2.9167","2.9597","2.9133","","0.51%"
"2015-10-9","2.9100","2.8935","2.9209","2.8886","","0.61%"
"2015-10-8","2.8925","2.9400","2.9508","2.8917","","-1.59%"
"2015-10-7","2.9393","2.9582","2.9635","2.9141","","-0.59%"
"2015-10-6","2.9568","2.9838","3.0000","2.9551","","-0.87%"
"2015-10-5","2.9827","2.9946","3.0034","2.9810","","-0.23%"
"2015-10-2","2.9896","3.0266","3.0387","2.9861","","-1.19%"
"2015-10-1","3.0257","3.0254","3.0335","3.0080","","0.03%"
"2015-9-30","3.0247","3.0369","3.0457","3.0159","","-0.37%"
"2015-9-29","3.0358","3.0568","3.0715","3.0317","","-0.69%"
"2015-9-28","3.0569","3.0471","3.0640","3.0280","","0.37%"
"2015-9-25","3.0457","3.0393","3.0581","3.0226","","0.21%"
"2015-9-24","3.0393","3.0386","3.0754","3.0276","","0.06%"
"2015-9-23","3.0375","3.0260","3.0487","3.0122","","0.41%"
"2015-9-22","3.0250","3.0065","3.0420","2.9885","","0.66%"
"2015-9-21","3.0052","3.0079","3.0285","2.9815","","0.04%"
"2015-9-18","3.0041","3.0125","3.0161","2.9767","","-0.23%"
"2015-9-17","3.0109","2.9983","3.0300","2.9749","","0.45%"
"2015-9-16","2.9974","3.0300","3.0334","2.9902","","-1.04%"
"2015-9-15","3.0290","3.0588","3.0728","3.0210","","-0.91%"
"2015-9-14","3.0568","3.0362","3.0730","3.0362","","0.37%"
"2015-9-11","3.0455","3.0235","3.0615","3.0168","","0.84%"
"2015-9-10","3.0202","3.0363","3.0628","3.0142","","-0.49%"
"2015-9-9","3.0350","3.0111","3.0450","2.9860","","0.83%"
"2015-9-8","3.0101","3.0315","3.0363","3.0009","","-0.63%"
"2015-9-7","3.0291","2.9994","3.0470","2.9994","","0.76%"
"2015-9-4","3.0064","2.9708","3.0146","2.9685","","1.25%"
"2015-9-3","2.9692","2.9413","2.9795","2.9383","","0.98%"
"2015-9-2","2.9404","2.9304","2.9605","2.9233","","0.38%"
"2015-9-1","2.9292","2.9144","2.9337","2.9063","","0.59%"
"2015-8-31","2.9121","2.9239","2.9324","2.9070","","-0.37%"
"2015-8-28","2.9228","2.9099","2.9321","2.9060","","0.48%"
"2015-8-27","2.9089","2.9317","2.9354","2.8969","","-0.75%"
"2015-8-26","2.9308","2.9402","2.9516","2.9158","","-0.29%"
"2015-8-25","2.9392","2.9421","2.9516","2.9105","","-0.06%"
"2015-8-24","2.9411","2.9200","2.9873","2.9156","","0.80%"
"2015-8-21","2.9177","2.9160","2.9380","2.9030","","0.09%"
"2015-8-20","2.9150","2.9256","3.0011","2.8879","","-0.32%"
"2015-8-19","2.9245","2.8946","2.9467","2.8842","","1.11%"
"2015-8-18","2.8923","2.8682","2.9089","2.8640","","0.87%"
"2015-8-17","2.8673","2.8383","2.8745","2.8242","","1.25%"
"2015-8-14","2.8320","2.8206","2.8473","2.8174","","0.46%"
"2015-8-13","2.8190","2.7771","2.8308","2.7705","","1.53%"
"2015-8-12","2.7766","2.7797","2.7890","2.7657","","-0.08%"
"2015-8-11","2.7787","2.7792","2.7918","2.7588","","0.01%"
"2015-8-10","2.7784","2.7812","2.7975","2.7754","","-0.03%"
"2015-8-7","2.7792","2.7762","2.7955","2.7727","","0.16%"
"2015-8-6","2.7747","2.7866","2.7930","2.7744","","-0.40%"
"2015-8-5","2.7858","2.7832","2.7955","2.7664","","0.15%"
"2015-8-4","2.7816","2.7811","2.7845","2.7647","","0.05%"
"2015-8-3","2.7802","2.7672","2.7848","2.7633","","0.37%"
"2015-7-31","2.7700","2.7828","2.7985","2.7530","","-0.41%"
"2015-7-30","2.7814","2.7655","2.7935","2.7605","","0.63%"
"2015-7-29","2.7640","2.7594","2.7773","2.7534","","0.18%"
"2015-7-28","2.7590","2.7714","2.7748","2.7430","","-0.41%"
"2015-7-27","2.7703","2.7409","2.7788","2.7345","","1.23%"
"2015-7-24","2.7367","2.7346","2.7545","2.7248","","0.18%"
"2015-7-23","2.7317","2.7067","2.7388","2.7048","","1.00%"
"2015-7-22","2.7047","2.6845","2.7255","2.6790","","0.79%"
"2015-7-21","2.6834","2.6985","2.7020","2.6803","","-0.52%"
"2015-7-20","2.6973","2.6528","2.7028","2.6528","","1.72%"
"2015-7-17","2.6516","2.6564","2.6592","2.6462","","-0.15%"
"2015-7-16","2.6555","2.6463","2.6597","2.6410","","0.38%"
"2015-7-15","2.6454","2.6315","2.6536","2.6275","","0.56%"
"2015-7-14","2.6307","2.6460","2.6535","2.6260","","-0.53%"
"2015-7-13","2.6446","2.6718","2.6760","2.6430","","-0.79%"
"2015-7-10","2.6657","2.6786","2.6819","2.6560","","-0.44%"
"2015-7-9","2.6776","2.6883","2.6898","2.6650","","-0.36%"
"2015-7-8","2.6873","2.6859","2.7028","2.6764","","0.12%"
"2015-7-7","2.6842","2.6782","2.7013","2.6715","","0.27%"
"2015-7-6","2.6771","2.6917","2.7165","2.6717","","-0.39%"
"2015-7-3","2.6875","2.6846","2.6955","2.6823","","0.16%"
"2015-7-2","2.6833","2.6916","2.7083","2.6805","","-0.28%"
"2015-7-1","2.6907","2.6817","2.6980","2.6698","","0.37%"
"2015-6-30","2.6809","2.7028","2.7087","2.6689","","-0.71%"
"2015-6-29","2.7001","2.6668","2.7089","2.6668","","1.36%"
"2015-6-26","2.6639","2.6552","2.6763","2.6540","","0.37%"
"2015-6-25","2.6540","2.6777","2.6801","2.6512","","-0.84%"
"2015-6-24","2.6766","2.6790","2.6902","2.6695","","-0.05%"
"2015-6-23","2.6779","2.6655","2.6872","2.6640","","0.50%"
"2015-6-22","2.6646","2.6953","2.6978","2.6599","","-1.01%"
"2015-6-19","2.6919","2.7117","2.7244","2.6908","","-0.72%"
"2015-6-18","2.7113","2.7050","2.7229","2.7040","","0.24%"
"2015-6-17","2.7049","2.7345","2.7468","2.7061","","-0.98%"
"2015-6-16","2.7318","2.7352","2.7527","2.7250","","-0.07%"
"2015-6-15","2.7338","2.7111","2.7458","2.7111","","0.82%"
"2015-6-12","2.7116","2.7024","2.7265","2.7012","","0.47%"
"2015-6-11","2.6990","2.7345","2.7523","2.6982","","-1.23%"
"2015-6-10","2.7327","2.7521","2.7571","2.7263","","-0.66%"
"2015-6-9","2.7509","2.7535","2.7660","2.7300","","0.09%"
"2015-6-8","2.7483","2.7698","2.8115","2.7430","","3.28%"
"2015-6-5","2.6611","2.6676","2.6940","2.6540","","-0.21%"
"2015-6-4","2.6667","2.6853","2.7095","2.6576","","-0.67%"
"2015-6-3","2.6846","2.6742","2.6940","2.6711","","0.42%"
"2015-6-2","2.6733","2.6830","2.6950","2.6698","","-0.30%"
"2015-6-1","2.6813","2.6608","2.6867","2.6582","","0.73%"
"2015-5-29","2.6620","2.6565","2.6693","2.6460","","0.32%"
"2015-5-28","2.6534","2.6420","2.6690","2.6401","","0.47%"
"2015-5-27","2.6411","2.6418","2.6678","2.6318","","0.02%"
"2015-5-26","2.6407","2.6155","2.6458","2.6136","","1.00%"
"2015-5-25","2.6145","2.5996","2.6210","2.5931","","0.63%"
"2015-5-22","2.5981","2.5887","2.6093","2.5837","","0.39%"
"2015-5-21","2.5879","2.5776","2.5965","2.5595","","0.44%"
"2015-5-20","2.5766","2.5933","2.6138","2.5694","","-0.61%"
"2015-5-19","2.5925","2.5807","2.6060","2.5724","","0.50%"
"2015-5-18","2.5796","2.5767","2.5910","2.5720","","0.18%"
"2015-5-15","2.5749","2.5908","2.6014","2.5737","","-0.58%"
"2015-5-14","2.5899","2.6306","2.6354","2.5880","","-1.51%"
"2015-5-13","2.6297","2.6634","2.6735","2.6211","","-1.23%"
"2015-5-12","2.6625","2.6950","2.7065","2.6588","","-1.13%"
"2015-5-11","2.6928","2.6890","2.7063","2.6784","","-0.01%"
"2015-5-8","2.6932","2.6852","2.7039","2.6739","","0.34%"
"2015-5-7","2.6842","2.6922","2.7158","2.6768","","-0.28%"
"2015-5-6","2.6918","2.7045","2.7230","2.6858","","-0.43%"
"2015-5-5","2.7035","2.7130","2.7258","2.7008","","-0.27%"
"2015-5-4","2.7109","2.7145","2.7235","2.6960","","0.15%"
"2015-5-1","2.7069","2.6723","2.7125","2.6643","","1.33%"
"2015-4-30","2.6713","2.6604","2.6860","2.6490","","0.44%"
"2015-4-29","2.6595","2.6583","2.6758","2.6439","","0.10%"
"2015-4-28","2.6569","2.6743","2.6948","2.6492","","-0.62%"
"2015-4-27","2.6734","2.7259","2.7398","2.6663","","-1.47%"
"2015-4-24","2.7134","2.7015","2.7444","2.6991","","0.48%"
"2015-4-23","2.7005","2.7123","2.7355","2.6964","","-0.40%"
"2015-4-22","2.7114","2.6859","2.7230","2.6775","","0.99%"
"2015-4-21","2.6849","2.7001","2.7169","2.6780","","-0.50%"
"2015-4-20","2.6983","2.6882","2.7133","2.6712","","0.79%"
"2015-4-17","2.6772","2.6786","2.7025","2.6724","","-0.01%"
"2015-4-16","2.6776","2.6989","2.7163","2.6707","","-0.75%"
"2015-4-15","2.6979","2.6884","2.7313","2.6823","","0.42%"
"2015-4-14","2.6867","2.6705","2.6952","2.6600","","0.64%"
"2015-4-13","2.6695","2.6220","2.6750","2.6214","","1.61%"
"2015-4-10","2.6272","2.6200","2.6428","2.6127","","0.32%"
"2015-4-9","2.6189","2.6006","2.6250","2.5843","","0.79%"
"2015-4-8","2.5985","2.6023","2.6049","2.5832","","-0.11%"
"2015-4-7","2.6013","2.5760","2.6050","2.5652","","1.22%"
"2015-4-6","2.5700","2.5692","2.5800","2.5551","","-0.03%"
"2015-4-3","2.5707","2.5854","2.5985","2.5560","","-0.49%"
"2015-4-2","2.5834","2.5992","2.6020","2.5820","","-0.56%"
"2015-4-1","2.5980","2.5995","2.6150","2.5883","","0.05%"
"2015-3-31","2.5968","2.6110","2.6253","2.5923","","-0.38%"
"2015-3-30","2.6068","2.6108","2.6206","2.5973","","-0.09%"
"2015-3-27","2.6092","2.5935","2.6258","2.5935","","0.56%"
"2015-3-26","2.5947","2.5868","2.6200","2.5838","","0.34%"
"2015-3-25","2.5860","2.5520","2.5948","2.5509","","1.38%"
"2015-3-24","2.5509","2.5422","2.5708","2.5407","","0.46%"
"2015-3-23","2.5393","2.5734","2.5926","2.5400","","-1.27%"
"2015-3-20","2.5720","2.6060","2.6080","2.5692","","-1.30%"
"2015-3-19","2.6060","2.5702","2.6200","2.5607","","1.43%"
"2015-3-18","2.5692","2.6115","2.6288","2.5640","","-1.59%"
"2015-3-17","2.6107","2.6262","2.6340","2.6053","","-0.55%"
"2015-3-16","2.6251","2.6307","2.6435","2.6000","","-0.50%"
"2015-3-13","2.6382","2.5841","2.6495","2.5826","","2.14%"
"2015-3-12","2.5830","2.6103","2.6161","2.5831","","-1.02%"
"2015-3-11","2.6095","2.6384","2.6456","2.6035","","-1.06%"
"2015-3-10","2.6375","2.6014","2.6478","2.5994","","1.42%"
"2015-3-9","2.6006","2.6274","2.6344","2.5885","","-0.86%"
"2015-3-6","2.6231","2.6074","2.6486","2.5713","","0.66%"
"2015-3-5","2.6059","2.5645","2.6300","2.5617","","1.69%"
"2015-3-4","2.5625","2.5375","2.5730","2.5320","","1.11%"
"2015-3-3","2.5344","2.5191","2.5415","2.5065","","0.74%"
"2015-3-2","2.5159","2.5124","2.5245","2.5035","","0.31%"
"2015-2-27","2.5080","2.5063","2.5285","2.4930","","0.20%"
"2015-2-26","2.5030","2.4886","2.5082","2.4728","","0.67%"
"2015-2-25","2.4863","2.4635","2.4935","2.4515","","1.03%"
"2015-2-24","2.4610","2.4758","2.4903","2.4615","","-0.53%"
"2015-2-23","2.4741","2.4691","2.4870","2.4503","","0.93%"
"2015-2-20","2.4514","2.4558","2.4690","2.4485","","-0.18%"
"2015-2-19","2.4558","2.4425","2.4609","2.4323","","0.66%"
"2015-2-18","2.4398","2.4517","2.4700","2.4412","","-0.45%"
"2015-2-17","2.4508","2.4564","2.4595","2.4390","","-0.19%"
"2015-2-16","2.4554","2.4583","2.4655","2.4435","","-0.06%"
"2015-2-13","2.4569","2.4672","2.4793","2.4555","","-0.34%"
"2015-2-12","2.4654","2.5004","2.5092","2.4634","","-1.35%"
"2015-2-11","2.4992","2.4973","2.5147","2.4805","","0.22%"
"2015-2-10","2.4937","2.4763","2.5092","2.4668","","0.78%"
"2015-2-9","2.4743","2.4789","2.5026","2.4702","","0.13%"
"2015-2-6","2.4712","2.4375","2.4821","2.4260","","1.46%"
"2015-2-5","2.4357","2.4665","2.4671","2.4340","","-1.18%"
"2015-2-4","2.4648","2.4014","2.4690","2.3927","","2.69%"
"2015-2-3","2.4002","2.4310","2.4427","2.3928","","-1.14%"
"2015-2-2","2.4279","2.4443","2.4443","2.4130","","-0.71%"
"2015-1-30","2.4452","2.4161","2.4508","2.4040","","1.25%"
"2015-1-29","2.4149","2.3859","2.4223","2.3842","","1.29%"
"2015-1-28","2.3841","2.3642","2.3875","2.3534","","0.97%"
"2015-1-27","2.3612","2.3541","2.3728","2.3380","","0.36%"
"2015-1-26","2.3527","2.3640","2.3738","2.3453","","0.30%"
"2015-1-23","2.3456","2.3222","2.3551","2.3185","","1.04%"
"2015-1-22","2.3215","2.3505","2.3610","2.3154","","-1.17%"
"2015-1-21","2.3491","2.3463","2.3553","2.3318","","0.17%"
"2015-1-20","2.3451","2.3380","2.3635","2.3227","","0.36%"
"2015-1-19","2.3368","2.3323","2.3490","2.3262","","0.69%"
"2015-1-16","2.3209","2.3135","2.3420","2.3029","","0.53%"
"2015-1-15","2.3086","2.2811","2.3325","2.2710","","1.26%"
"2015-1-14","2.2799","2.2849","2.3103","2.2766","","-0.21%"
"2015-1-13","2.2846","2.2849","2.2883","2.2720","","0.02%"
"2015-1-12","2.2841","2.2905","2.2990","2.2812","","-0.43%"
"2015-1-9","2.2940","2.2994","2.3122","2.2828","","-0.17%"
"2015-1-8","2.2980","2.3190","2.3239","2.2948","","-0.85%"
"2015-1-7","2.3177","2.3229","2.3350","2.3184","","-0.19%"
"2015-1-6","2.3221","2.3317","2.3380","2.3143","","-0.36%"
"2015-1-5","2.3306","2.3519","2.3526","2.3254","","-0.53%"
"2015-1-2","2.3430","2.3330","2.3597","2.3310","","0.56%"
"2015-1-1","2.3299","2.3375","2.3375","2.3309","","-0.15%"
"2014-12-31","2.3335","2.3289","2.3408","2.3223","","0.24%"
"2014-12-30","2.3280","2.3182","2.3530","2.3129","","0.50%"
"2014-12-29","2.3164","2.3171","2.3300","2.3138","","0.00%"
"2014-12-26","2.3163","2.3205","2.3245","2.3145","","-0.16%"
"2014-12-25","2.3200","2.3173","2.3240","2.3139","","0.17%"
"2014-12-24","2.3161","2.3223","2.3270","2.3118","","-0.21%"
"2014-12-23","2.3209","2.3146","2.3270","2.3120","","0.32%"
"2014-12-22","2.3136","2.3091","2.3250","2.3086","","0.10%"
"2014-12-19","2.3114","2.3223","2.3360","2.3086","","-0.45%"
"2014-12-18","2.3218","2.3392","2.3429","2.3109","","-0.65%"
"2014-12-17","2.3369","2.3620","2.3795","2.3087","","-1.06%"
"2014-12-16","2.3620","2.3753","2.4150","2.3415","","-0.54%"
"2014-12-15","2.3748","2.2982","2.3942","2.2925","","3.33%"
"2014-12-12","2.2983","2.2785","2.3125","2.2685","","0.93%"
"2014-12-11","2.2772","2.2667","2.2830","2.2570","","0.53%"
"2014-12-10","2.2651","2.2670","2.2714","2.2570","","-0.05%"
"2014-12-9","2.2662","2.2694","2.2725","2.2550","","-0.05%"
"2014-12-8","2.2674","2.2650","2.2830","2.2580","","0.34%"
"2014-12-5","2.2598","2.2347","2.2670","2.2320","","1.20%"
"2014-12-4","2.2330","2.2415","2.2465","2.2287","","-0.29%"
"2014-12-3","2.2395","2.2314","2.2455","2.2270","","0.43%"
"2014-12-2","2.2300","2.2152","2.2350","2.2130","","0.74%"
"2014-12-1","2.2137","2.2233","2.2310","2.2127","","-0.21%"
"2014-11-28","2.2184","2.2067","2.2232","2.2045","","0.56%"
"2014-11-27","2.2060","2.2108","2.2207","2.2047","","-0.15%"
"2014-11-26","2.2094","2.2192","2.2305","2.2089","","-0.41%"
"2014-11-25","2.2185","2.2301","2.2395","2.2188","","-0.46%"
"2014-11-24","2.2288","2.2215","2.2340","2.2164","","0.33%"
"2014-11-21","2.2215","2.2201","2.2310","2.2153","","0.14%"
"2014-11-20","2.2184","2.2324","2.2446","2.2184","","-0.56%"
"2014-11-19","2.2308","2.2215","2.2438","2.2201","","0.48%"
"2014-11-18","2.2202","2.2313","2.2335","2.2163","","-0.46%"
"2014-11-17","2.2305","2.2296","2.2365","2.2239","","0.07%"
"2014-11-14","2.2289","2.2421","2.2508","2.2290","","-0.54%"
"2014-11-13","2.2410","2.2545","2.2570","2.2348","","-0.41%"
"2014-11-12","2.2502","2.2570","2.2670","2.2459","","-0.24%"
"2014-11-11","2.2556","2.2610","2.2743","2.2553","","-0.12%"
"2014-11-10","2.2582","2.2571","2.2623","2.2437","","0.05%"
"2014-11-7","2.2570","2.2638","2.2825","2.2559","","-0.24%"
"2014-11-6","2.2624","2.2441","2.2675","2.2339","","0.84%"
"2014-11-5","2.2436","2.2217","2.2512","2.2212","","1.02%"
"2014-11-4","2.2210","2.2336","2.2381","2.2180","","-0.54%"
"2014-11-3","2.2330","2.2186","2.2430","2.2186","","0.52%"
"2014-10-31","2.2215","2.1981","2.2265","2.1893","","1.06%"
"2014-10-30","2.1981","2.2155","2.2280","2.1968","","-0.72%"
"2014-10-29","2.2141","2.2067","2.2188","2.1900","","0.39%"
"2014-10-28","2.2054","2.2295","2.2342","2.2010","","-1.05%"
"2014-10-27","2.2287","2.2292","2.2450","2.2285","","-0.06%"
"2014-10-24","2.2301","2.2365","2.2450","2.2298","","-0.22%"
"2014-10-23","2.2350","2.2470","2.2535","2.2295","","-0.45%"
"2014-10-22","2.2451","2.2470","2.2515","2.2403","","0.05%"
"2014-10-21","2.2439","2.2439","2.2490","2.2350","","0.05%"
"2014-10-20","2.2428","2.2451","2.2540","2.2390","","-0.09%"
"2014-10-17","2.2448","2.2640","2.2688","2.2432","","-0.77%"
"2014-10-16","2.2622","2.2701","2.2870","2.2584","","-0.26%"
"2014-10-15","2.2681","2.2728","2.2875","2.2543","","-0.16%"
"2014-10-14","2.2718","2.2696","2.2890","2.2667","","0.14%"
"2014-10-13","2.2686","2.2875","2.2880","2.2650","","-0.81%"
"2014-10-10","2.2872","2.2699","2.2903","2.2691","","0.82%"
"2014-10-9","2.2685","2.2631","2.2722","2.2506","","0.36%"
"2014-10-8","2.2603","2.2752","2.2970","2.2619","","-0.60%"
"2014-10-7","2.2739","2.2679","2.2792","2.2633","","0.32%"
"2014-10-6","2.2666","2.2921","2.2941","2.2657","","-1.17%"
"2014-10-3","2.2935","2.2668","2.3073","2.2645","","1.22%"
"2014-10-2","2.2658","2.2837","2.2853","2.2640","","-0.74%"
"2014-10-1","2.2826","2.2784","2.2953","2.2748","","0.22%"
"2014-9-30","2.2775","2.2801","2.2905","2.2701","","-0.02%"
"2014-9-29","2.2779","2.2630","2.2925","2.2615","","0.72%"
"2014-9-26","2.2616","2.2611","2.2700","2.2533","","0.06%"
"2014-9-25","2.2603","2.2366","2.2689","2.2354","","1.09%"
"2014-9-24","2.2359","2.2403","2.2440","2.2290","","-0.11%"
"2014-9-23","2.2383","2.2410","2.2438","2.2272","","-0.08%"
"2014-9-22","2.2400","2.2348","2.2510","2.2287","","0.27%"
"2014-9-19","2.2340","2.2257","2.2423","2.2172","","0.41%"
"2014-9-18","2.2248","2.2248","2.2375","2.2145","","0.08%"
"2014-9-17","2.2231","2.2036","2.2288","2.2013","","0.93%"
"2014-9-16","2.2026","2.2124","2.2220","2.1980","","-0.40%"
"2014-9-15","2.2114","2.2208","2.2247","2.2065","","-0.47%"
"2014-9-12","2.2218","2.2011","2.2234","2.1980","","1.01%"
"2014-9-11","2.1995","2.1930","2.2029","2.1860","","0.36%"
"2014-9-10","2.1917","2.1967","2.2153","2.1914","","-0.17%"
"2014-9-9","2.1954","2.1732","2.2058","2.1700","","1.03%"
"2014-9-8","2.1731","2.1590","2.1755","2.1574","","0.71%"
"2014-9-5","2.1578","2.1633","2.1714","2.1530","","-0.22%"
"2014-9-4","2.1625","2.1573","2.1656","2.1452","","0.28%"
"2014-9-3","2.1565","2.1724","2.1750","2.1543","","-0.71%"
"2014-9-2","2.1719","2.1607","2.1805","2.1594","","0.54%"
"2014-9-1","2.1603","2.1615","2.1675","2.1545","","-0.13%"
"2014-8-29","2.1632","2.1579","2.1666","2.1510","","0.26%"
"2014-8-28","2.1576","2.1560","2.1745","2.1529","","0.22%"
"2014-8-27","2.1529","2.1654","2.1699","2.1490","","-0.53%"
"2014-8-26","2.1643","2.1800","2.1830","2.1616","","-0.58%"
"2014-8-25","2.1770","2.1786","2.1840","2.1742","","0.10%"
