"series","date","return"
"USD/TRY",2023-01-20,-5.33110137856951e-06
"USD/TRY",2023-01-23,-0.00251843032124555
"USD/TRY",2023-01-24,-0.000946099007007373
"USD/TRY",2023-01-25,0.00253735012442746
"USD/TRY",2023-01-26,-0.00111786573831507
"USD/TRY",2023-01-27,-0.000616952381273794
"USD/TRY",2023-01-30,0.00121299192911239
"USD/TRY",2023-01-31,-0.00113323502810436
"USD/TRY",2023-02-01,0.000531875298421802
"USD/TRY",2023-02-02,0.000234114781160866
"USD/TRY",2023-02-03,-0.00141449508569913
"USD/TRY",2023-02-06,0.000260414592128999
"USD/TRY",2023-02-07,-4.78363359581735e-05
"USD/TRY",2023-02-08,-0.000456987398289144
"USD/TRY",2023-02-09,0.000175330937592921
"USD/TRY",2023-02-10,0.000488963778589646
"USD/TRY",2023-02-13,-0.000961755676625486
"USD/TRY",2023-02-14,-0.000143387068324952
"USD/TRY",2023-02-15,-0.000233623771219271
"USD/TRY",2023-02-16,-0.000111483016209224
"USD/TRY",2023-02-17,0.00070626909663174
"USD/TRY",2023-02-20,-0.00254659610161978
"USD/TRY",2023-02-21,0.000630739284429804
"USD/TRY",2023-02-22,0.000747861866057242
"USD/TRY",2023-02-23,-0.00134680869165571
"USD/TRY",2023-02-24,0.000238475664688931
"USD/TRY",2023-02-27,-0.000619918476732817
"USD/TRY",2023-02-28,0.000169512176147357
"USD/TRY",2023-03-01,-0.000180105733146085
"USD/TRY",2023-03-02,0.000826634637490109
"USD/TRY",2023-03-03,0.00235647635542557
